Id,SalePrice
2735,135084.81815380833
2736,156490.94270967922
2737,115019.36891382182
2738,129225.34798737333
2739,150063.03651822955
2740,128535.77605674806
2741,144895.55470648734
2742,142426.4721117729
2743,145055.29971150254
2744,135403.27672904087
2745,124972.40497236572
2746,109051.37982256191
2747,146522.3804222047
2748,133201.86501320772
2749,123535.68328470402
2750,143346.85599750766
2751,122881.70744445547
2752,251014.5945327226
2753,155149.45571556964
2754,236443.47407285564
2755,121842.14004010594
2756,91622.15661037111
2757,87233.9726577833
2758,55833.07396479165
2759,142370.23384951893
2760,136390.1985929032
2761,139617.1034672585
2762,138749.41488592082
2763,157419.84541588486
2764,147909.46692336173
2765,273783.2912652533
2766,144719.5396003834
2767,93968.43773626382
2768,133232.71334978408
2769,133639.4163578724
2770,131534.34830557433
2771,104526.90549883073
2772,128998.31023000232
2773,130443.03303962976
2774,136030.92038126322
2775,125075.45093582045
2776,117703.34754061887
2777,113456.9364891179
2778,88591.46175638876
2779,131872.7077545448
2780,105570.87837023118
2781,101768.48883470955
2782,115147.25576349776
2783,103365.9126692128
2784,116569.10910909105
2785,147123.3769277928
2786,63679.07461178582
2787,115331.4571596723
2788,100317.22352215838
2789,139255.71082080508
2790,88479.8566252098
2791,113415.28219291293
2792,104529.44303279924
2793,164329.71324823465
2794,100917.54672675292
2795,123761.03152501007
2796,96133.66555019752
2797,192661.37627588154
2798,138657.05450590045
2799,115038.39310420182
2800,96422.5540546439
2801,113646.24445363147
2802,134726.1769125859
2803,175040.38526942456
2804,189671.53131666654
2805,101970.94952916482
2806,97388.87671575975
2807,174793.70108184995
2808,143208.65269358628
2809,125231.77616479668
2810,140041.03022389804
2811,166261.44721849018
2812,134019.27084239497
2813,179913.21358224048
2814,153966.90652339897
2815,108172.85382183002
2816,217135.97264722336
2817,153056.96731286662
2818,106163.25727184443
2819,140120.87997889213
2820,139847.92414465963
2821,113043.28148989477
2822,204323.56407206695
2823,293758.09338002163
2824,163826.70633483943
2825,153419.65432169638
2826,138139.1642074351
2827,134026.05990508836
2828,286271.5964801106
2829,207233.5385433943
2830,208923.57719135887
2831,185951.42742496243
2832,325854.6541624119
2833,253821.3124122568
2834,225190.16594017006
2835,233971.3154041981
2836,186610.0555515889
2837,145003.67296676058
2838,151347.49920271427
2839,178113.09864480796
2840,188297.60298330954
2841,204339.9214055172
2842,200574.42945909442
2843,156020.83096761757
2844,162541.33742177038
2845,125228.56630763158
2846,217113.35072820916
2847,205288.64959207174
2848,205628.51661185396
2849,215817.90852934058
2850,267070.65013817314
2851,240441.50107882396
2852,236933.31153449067
2853,221300.9036693287
2854,140863.31492892717
2855,197599.76241157795
2856,214482.73131149524
2857,185362.74653948657
2858,180165.33551304074
2859,122588.67104113642
2860,125077.15011512475
2861,154264.1158987723
2862,211503.36938046146
2863,141596.70178906003
2864,284988.72148751304
2865,146929.30671121777
2866,133619.46433948458
2867,93407.90112823114
2868,132211.02987051415
2869,133229.07007821
2870,170727.79337658154
2871,105970.80212477945
2872,67223.06459938505
2873,104969.54935836657
2874,144780.35160107556
2875,127828.66708800256
2876,150613.09854234004
2877,137341.34570489166
2878,166391.63780866086
2879,134443.2662216084
2880,124129.48448201375
2881,151683.05825930656
2882,160763.35158651497
2883,138267.34078373358
2884,151796.48898580187
2885,226937.79482228687
2886,222671.65987692744
2887,120299.66539720839
2888,116273.81619583248
2889,93702.84404707365
2890,80972.84081519049
2891,137571.74964798405
2892,94052.61779059308
2893,111965.42098259905
2894,73106.27947962508
2895,289263.62036651786
2896,268522.81655180675
2897,196750.8387184607
2898,133886.55957822324
2899,222130.89857194922
2900,160855.7158086962
2901,221379.1998781255
2902,189738.36291458222
2903,357046.80271318107
2904,307992.9638851451
2905,187393.6963538925
2906,203179.77051881963
2907,114864.74905550794
2908,122434.56861956253
2909,138959.5554282512
2910,80866.02067983388
2911,90593.91895141975
2912,148116.4393185449
2913,86994.1323088166
2914,86836.93552807685
2915,82524.55177494336
2916,85750.97943679088
2917,152202.381721109
2918,123595.00912207805
2919,223719.49875432876
